user_id,business_id,stars
F-XkGoU9tZxZLdGI6JAtZw,kuJRRmmmDUXqwM6kNihXXA,5.0
PGx4HvY5joEeqXzam6tO7A,Nip4TJZjarrZv2lrPA0YBw,3.0
CQm1OAqGQJvtE-B4jQRz0Q,WqjHEdAftag4ixm09POepQ,1.0
g29RyErDwzQx3JTPDs5UUQ,eJCDUkFa7wl-BHYKZzaTMQ,5.0
dRLqHBA0Z-jnlTvWJ4aoZQ,lKOvx_aAXiXQGooZ-4bq9Q,5.0
-Ox7QPz0G56GOzT0ex-f5Q,jLxeBgWhLRbII2ACkgH1Sg,5.0
CLBDMeEs5mONY5uXZ2QRNQ,DOXvYEkdacyfIYJCuT7oIg,5.0
sEpOSEvfLgatlavQKYE7GA,IMLrj2klosTFvPRLv56cng,3.0
Y3PQ5P_R7jcgiIS_1dIv-w,ww1-EpXAQBCndp5yUi8YGQ,4.0
tQV_zGWjSHxUEr6Xmxz88Q,0youcKV6-eE3F2MQj1l6Fw,4.0
y05H_1uQhO4frLTJ5_tGCQ,bRmb81XDG3E2SOHARBLTog,3.0
BTKtAXjPHjH5B3xuT4uiIw,XNWXyFgCGaAwvg9QML2Ypw,4.0
t5nWD3Ya10ntwt3iWx5Kbg,we2gims2_S_Sg5_JSBoHKg,4.0
5fZk-aijjsRehb_jZJRXag,o112Vh27kc6jryoWXwxmpg,5.0
SX_SMrddkDU5dySbsZMu9A,Qx3Nfv8If3mytUtOx1CFEQ,4.0
3iXddQztzXtJY9Fvf60Jyw,QJatAcxYgK1Zp9BRZMAx7g,4.0
3rsZCoTmr8EM7DwtGm_RsQ,tstimHoMcYbkSC4eBA1wEg,4.0
3G0J15bNMGEDlR9K_EAFdA,KUaTgbnhY8QfIWkUVXztGA,5.0
XPG7ps_Q9iSlxc-fi8py9w,uCJ3IC6mRw0cgC8sOKAL9w,3.0
s75d8PSqVbCJtclvBdne3Q,OKZkEXzJt0XIamHRRTX-8g,4.0
94FDFrBJzciS-pP6MV8bRg,rO3lZpVSoRMhhd0AEJBjlg,4.0
IBO0RWBMGbGziHUVq-j0IQ,NwWYSYGHFyHQMmsXu0SiYA,3.0
yeX7tzZZWCnphQifRJglUg,1lReBAd4iLe0rBLKiurw7Q,3.0
rUnWDIvD-NxKDNEkr3h4fw,-OxDX2fPQLYi6ChW2Z6xxQ,4.0
T1XUUXIEU5uj3NmdWAdIlA,q9-wYYSd0iO2FNSx11Ig0Q,1.0
grnJwZM1tCkPe8EVTMlmsQ,zhqurYCKYSCZmIEtus1Mzw,4.0
kRSm3Y3DdfIM7etuY4APhg,GNEjlH_KssnJVRtqV4hAiw,3.0
uam4xJUo4UzHEgqQG4xZzg,SzcCJJmreMlWCsNjupdVAA,4.0
foCj2hDfH84WGwglfAbDVA,EhGPj8iJDIdaHnWg9d5BgA,3.0
S9no6froaqeisNKc5STyPA,jCiovc2qHJ5L-_1gigLueQ,4.0
B1MNbmqWjk4BWg2mHVQiCA,a93TpkEV5oyEuyiI0CqAGw,4.0
-qSGCdxXU_jv_P-7CjZpcQ,XFU7XiXOo7LB3uPLecRlOw,4.0
oWxy_YR6n2w8e9L00hxhPw,cwCLcQns_SSExsBCzWNQDA,1.0
DWpDDBJvO_fLqhwEwY2joQ,w6jbHAwj1mOP4tCnuwAPRw,5.0
cVHGXQFo2roQGH0wvZeWHA,WUq8HJHIZU4uteB154XN7w,4.0
TaVGX_tjR7_KTy3kbN7fnQ,65GMvjjrsvyR9pxxAys7qg,5.0
KBoIRjxSW7OWczv8OS9Bew,i8x1ZPvmdYGu6yH_wvgNkg,4.0
PVyZXgOkVtnU6966FDFhuw,UbMtPSMcyWbrceQK9OjDQw,3.0
G2ToQ5eT91v2hkIT7I4X7g,8chcaZIRlP4p5anpzUB3FQ,4.0
tx7RTGrlLKBG9c93lnio5Q,XUA7xA7myMaCuN6G3xYdIA,3.0
q6AMn2HPGYVsD31NB1K9xg,md7uf5MUWQ_fVj0IUHESCA,2.0
oBjrVmaIylfA8RHOVL_-RQ,tgZU8QAowa7V4Af6DV9UUg,4.0
IKSmm5MzHF8cMhMolKaIOw,IhM1UBvAMM5Fia4f_v1wdQ,5.0
eT1fMtFjONhOpB30yfAJeQ,wZkjm9TGa7nXLYHxhIRO5w,5.0
renPzRDqMZpMaHiCD_e1_A,etid3CozFvEOFcvDwHXsDw,5.0
hVidDZUvOiy3xl0v3WKJlg,V0iYi5OjdRcz82m95jV7vQ,5.0
qd16czwFUVHICKF7A4qWsQ,-BmqghX1sv7sgsxOIS2yAg,4.0
dJ_AhP3TpmZblvuLgz_r5Q,UNI1agsPX2k3eJSJVB91nw,5.0
r0GLQAawvHXUd-xZow-fWQ,rA1cY_AXPEOTV_eOTYsU1w,3.0
RpLeX_kRHbrW5v5YH-R0nQ,q3oJ6bNRV3OoJrwc95GOwg,4.0
E8w6O_CXuluNeo4K1JMIbQ,pklva9BUEvq3jtPL8Y8KDQ,4.0
xxB5F6TJ4J1MlNufCdqz2Q,DnalbBqgX7afqSYgO5R8iQ,2.0
n86B7IkbU20AkxlFX_5aew,bOJXwHQshIQJLJa1kqVZIg,4.0
5HiO4RFBVtAc7EY6w2mmRg,TQPxHfKykLLG6echeHru-g,5.0
l0uKMipnY5z1aPltLWePOw,KvWtJUUT_nEGfWJ2u7wbdw,3.0
RuWJiPEVUvlJb3TZ2zSdfA,fQwB9Z98YEhkJit7c3z51A,5.0
bEhO6RG2rgf-jFAv0th0gA,No3BsB8fFF03WmRPs1d7tw,3.0
aLvxbF2DueKFOqul9eVWCw,FcCUyrq-ZdcRl_h-k9-CYA,4.0
0OhcNToaDdLU0vS7uPkYNQ,wnyMhlR5KCWkTCzQ1_gOUQ,5.0
Z0GA65zCMI4ska4iHRr8Bg,N8ArHOgRDI8wOJIOZaEHyg,4.0
cJCYCEfDL4n5TgU9y8RTWg,ii8sAGBexBOJoYRFafF9XQ,4.0
9aA4PIWbfInPh2P20GQwYQ,g7OwoWQ_haDYnfmhCYMvSg,4.0
wEKz17-8up1VLYqYJBPWEA,uW6UHfONAmm8QttPkbMewQ,5.0
UlDSb1B22ON7WXcY3JbmNQ,wStBPd_7GfhPK2V_pTX0nQ,4.0
8Ni1MmORWyvW0lJHJiqiQg,ACKOgPzUkd8uoglRw5194Q,3.0
4Lih7V69TZ1VTNziz8rs9w,IBKNR0-FL_Y5KzXqA1yS4A,5.0
oXvYpri1ofscaiEqmCjknA,nktQ_aBRp5CmVOkXR0Mz1g,4.0
YHWsLBS8jzZiPjKHMFOaAA,zz3CqZhNx2rQ_Yp6zHze-A,5.0
NlAgGEmoFP9T-6WLjYM26A,CJvN2k3gjR7JspTx21icTQ,4.0
SkpCulULgiBfLc4lV8vx2g,ndH2LFHRKxM1RWHmtvZdOA,4.0
tekHDsd0fskYG3tqu4sHQw,y5v2vmVlWZS-o9q-c1Wb-g,5.0
qJZCiO3qSOygLLxzX8l1wg,YrT9HFcGCJIEf0dY8-HDEQ,3.0
68HjN_1C3Us_smf78s1eTg,bZPSGc8ng5ADLwffg3eSiA,5.0
alUuOskFSl1bODjnce2PpQ,wj2DUF07FDk9-nTKcoPaPQ,3.0
LnGDsxHFPhoCKT8sFGaViA,7vHvQCjPq5pWj7Rio1A--w,4.0
YMgZqBUAddmFErxLtCfK_w,UXkD2CbW8BnTpYyUTsrCTQ,3.0
kqyCQG4c5dwNt2cTkMcvGA,27_N5P9HZ86IviONPT_twg,3.0
KFWOn7x19RmrO6kzTJYmrQ,SOA7a5EC6cz2shD8CgB_7w,5.0
2gBnpLchnstAV9DvhczYew,aY8xiGLpTjIkz6FAJbCy7A,5.0
ROMD11t9rLV-FuNJPRoY1g,8FUzCm4Q13MJMX7N6ftmQw,5.0
4EkDs9ZvbnmwGhmm6bGH7A,_ZfjpSEO5ntk-1hbnwCR4g,4.0
z1tGfRDgfhfkV8ehNLiJrQ,V_KBvMXyBjvLH3rYcn-eXw,4.0
c3_AdjAlMy4EJYQhuXADgA,YAJzBGvqT3dT_qAg6u8E1A,4.0
HNrz6Xe7PoLjUp8kBUDykQ,2gUbgbdJ7IFSbicBXlSchw,5.0
wM7HTh-ixzNpZfTvFZmbuw,W07TY9cx2ZpDQyAn0ynMQg,4.0
ZYu9vVywiF5np-n2eV3JJQ,HG9m9eldYtnX_UeMt4Yy2w,4.0
86Z8-q5IpUybkquCBG1XHg,qFZ7ReYNpjHuvSxOqXqHMg,4.0
YVaONBBT9lSJQwBPWCB0qQ,pJrM4yAZo0Gs63D9UCyCSQ,3.0
JjicSN4Fyyi40DH7hGzc-A,Pnf2HbEcfZ4POhBUSUTq6Q,3.0
-50XWnmQGqBgEI-9ANvLlg,pHJu8tj3sI8eC5aIHLFEfQ,4.0
VJ6gRN2AGplIhnyVA_mMxg,Md6895ZtS3FA8a0pUaH6nw,4.0
lJzgOpVS1pmb2UW7j2GkDg,7Uti5EeAwm3drG14KVrE3Q,4.0
Eypq5gLLjCapBVVnMw_MyA,RJNAeNA-209sctUO0dmwuA,4.0
f1fSYK3QRnUZ0QnFXAAbKg,3BCsAgo_1i4xMuTyLKMLRQ,5.0
ANLSKvFmCgRMjxtELq70FQ,maIam6HyU4FB_sBIk9ippA,3.0
J-WfsRmH4VPsycArml_G9Q,KdKzTRoSKEUIlxfKTbWUaw,5.0
l8N9a8BG2G1PHazbieOqng,jaSowNITPRRCYpPb3_pjdA,4.0
VzBoi7n5pee-iLx5dc5BHA,qmymSqVwHYRqdwfcBatzpQ,4.0
rCWrxuRC8_pfagpchtHp6A,g7OwoWQ_haDYnfmhCYMvSg,5.0
Uwu72w77MPox942_GnCS7g,SLH_6FIjptg5BEJbYNld6w,3.0
SyJpfxH2kTMWyAr8Zr8x1A,u0KWFEkp2KCaB0ebmvi4Kw,3.0
kw4Q3Qfj_8WxjTNExSi1hw,SMPbvZLSMMb7KU76YNYMGg,3.0
D3fOi-5w4intrUTWXzIQew,DNSDAtD6uxQkoZkQe2v4ew,5.0
ZXyGw3Z1DyhK1sfNtpcyYA,pdE-moDQznZL4sUX-jGKdA,2.0
1hT5oewKWdp-RsZL4J0UfQ,EGIJ7sfXa5ha89fBxJsTuQ,5.0
npL9RrkAslHCf5JURxhl7w,tINWOBn9WtBck1a-SNTVkA,4.0
XkXhvRmzyKzTaqXcmfAsXA,COnqdubhr87gCDJjPGwT6A,4.0
MFnXQb1R1IGLL_-W4oflJw,zB8rNpxwOBhNGQXbmhBqOQ,3.0
LPWSfa9mGf59P7KZg_eOdA,cxVp-a28Cp7lavjaPMvK5w,5.0
renPzRDqMZpMaHiCD_e1_A,dEAk-gE-5Q95a7p91gNn8A,3.0
hXOHumtKuh0180dT6VV_oQ,ZPelfio4hB7EzLtN_tD5PQ,5.0
xotSWLK2liRhww_dHDa14Q,-ICGmF2qUVKdvOehVNgPbg,5.0
OmBHPdD3UhTeO3UHq6kBjA,EQCd_CUFrK_gSARL7s01fw,5.0
3wB-JjsUjkvdNUDRnChsVg,ATMiPNPxN-g1ra7nar5prA,5.0
DXh8yxwZCg5Ckj5kmDvKXw,f316rUVOmOM2VidXN2KAvg,4.0
BXuxdO-lBL4tdg1-AthsaQ,yPgUkQxj8CYPKF89HV65kg,2.0
7dAGDV9HiFqCMIg24Rw5dg,d4qwVw4PcN-_2mK2o1Ro1g,4.0
2Fu4xzc4Z4SvRGDcfC0qfA,YZGSNhgTS6YeyUYoivD-Ww,4.0
a2aLsf3MvvX9-nuOiQRdUQ,EvxTD0ETbbFbFjUMWhHbIw,4.0
bnk8hI3N5tprKm_lMK4I-w,0bqV9uzFVz98Bn_RImcJTg,4.0
76x0cKJ50Djj4xo76u4b3A,UCpUOtvqR-NBWBNVMzJleA,1.0
1T4L-307j6UuGLHObfJ5xg,ii8sAGBexBOJoYRFafF9XQ,3.0
XFHqcLqLLC12VAR9XcAkXw,sGyxho4L87V465XySbBrIw,1.0
IhjiCSCiaefHE-4FAvSOkA,AM0NHSxMeX92OKBt0ywmSA,4.0
5VHWTXocEYwxoJe0vG1BJA,NMEfM6_t_ebEtwxE_Rdf3g,5.0
LHeX1ZRjJNq5bht6H5kjfA,DESv2ys6SjBKA4SyDtJvxw,3.0
8ye6-7YYMsp0YizCLyrxcA,z15C-dJodOlPO8bMBl6F8g,5.0
nw-xhnHsse5BHZK886laKQ,BdzJQypceJ5Bam2P7egoiw,3.0
umZPUpLSJuCTXLckxA4nmg,SN6mvy2vbXL0F_CYFkx8zg,3.0
YUzqKt7hmG5BkRykHeZ0gg,0CB7YB1qRSWLQvMbHw3Fmw,3.0
vO1a12SLh9EgKLnEw9vkcg,-pV9kWNoA9vyHfM_auYecA,3.0
mrru6hbeQLvagU4vkfuqmw,a8pmtlVKf7NiSLI-4KejIw,3.0
i_DR3vdE73nVm2GlMbGpGA,FsbzGuFBMVV99T2otrfsmA,4.0
B7_ARdKo_GT-gjCSRGErXA,kw2w9U9NWihxCw-Pe_kvSA,4.0
tX0r-C9BaHYEolRUfufTsQ,LZ_R2OLgZQSQMMzlp8uUOA,3.0
QjZN6x1hGm2Edj95FfpKUA,1bdwB6hxMUnSKF8bCsmuZA,4.0
PKzDP0808qB1cC_0GReBJA,aEZ_EoArhpjV2p0q5MXFMA,4.0
Uz9h4elUZMb1KtUmQMcfrA,7rjQm-IFrbquRdGvmxehTA,4.0
u_wqt9RshdZsoj8ikLqoEQ,N6BDiFk2CyJTMPGUlcOfAg,2.0
1JW3rbxP2WpnXYOeMyKEWg,l_GV0hgEoTUf70uJVT0_hg,1.0
4YG3CmhBFYajaxa1L2mIRA,SR3kKXob2PtBPop_pNxIvg,5.0
6pDCqee5g6jFB402L15kmg,E58e6-o5SVlyaIRLVlOeCg,3.0
3mR28S5jJQS-SwvzOPGo5A,JLbgvGM4FXh9zNP4O5ZWjQ,4.0
3eUPfBdVr1BexmC0bGgCvQ,GQCmcU4aD6GEq7Eo7pKqUg,1.0
UkB9kdjwXHqdWC59qteUjg,WjIcWWRLVrpdKCL3hz_ofQ,2.0
HwmeT0Rq9OI4ox04WlNdAg,yMeyFt8ktPvzN0qFYLljMw,5.0
5PTZFJ0etDjWN3BvbqNDVg,dwbuiFKEWGKhAiRUfIJjDw,5.0
Hb6DDF_9I6JoIL_Hk-qAnQ,GzL27zMPPvrWxF0iYQ14Hw,5.0
ulQ8Nyj7jCUR8M83SUMoRQ,wp5FAtCGMyU2RnQ-7kxKHQ,4.0
cM5nBvgS1Lmmto_dCfwY3Q,sAXy1yJRLllTm5WrJbJGAA,5.0
L8cvMZLWmM4qWTl9SkxJ8g,hDlRzzxfVkVNjnveJ8sLmg,4.0
kzRq4H_nSf4b3F_sdymWSw,qBR8oqKUxofodbmFXjkl8Q,5.0
CMFkSssQwGn1q2RRcIpj1g,jas8f0efpFSDGMM4RIGzeQ,5.0
UQB87Neb-M6xbxT6hi9rcw,PAilv1TpsWMsLTZk5d3guw,3.0
AgWz3sUCZawYG_szu7Bx3A,N93EYZy9R0sdlEvubu94ig,5.0
ugSAQIhoGbbHif3eqtFoXQ,NF8zp1tRDoj1SUJIsuA4Kg,3.0
UYcmGbelzRa0Q6JqzLoguw,7rG2mT_0CSG_iy6LBYv9rw,3.0
xDYZjoE02HNXMH9dZXVlig,rBnpbR-cfCD9CKy_ahCmsg,4.0
jTY03TW-IwpNwFI5Cuhfog,clL0-uy-DH0bJgBFEfoxFA,4.0
iT0lKL00EWx0MX9FvUwyZA,HAqFrpN8ukzFZuSgTvLijw,3.0
ruKI02UFEyBcvow5DXoGRQ,sjJOsKnXxsQodXMr1i8fsg,3.0
lK-nDdaTfvhuhUowIyOpmw,mz-wYaHoRu3I8fqfwO28aA,5.0
7D0DvTzJVPJp-3G2j2bzCg,9yZPy1Vlr6W7J9tpLFubXA,4.0
zPmSHgYVv3-izp6wIQ8ylA,-9u2uFwhlj3Yq4mG5IweoA,4.0
gm20Rasn38z5xdnd7_iM4g,a192hdM0_UVCYLwPJv1Qwg,4.0
qM1rRdYScuxvCibTnfidpg,B70iTJjcPkuYn8ouUewWgw,5.0
VkWUgLZkholyRWagwDpgHw,5T6kFKFycym_GkhgOiysIw,4.0
xXyZPAbfQzYTCig7jnZO0A,ZxwTs6uEDRnC-kNnsrDNsA,4.0
qWOarY5fsrVi2zdWmk30QA,y166Ve7c7y2EnnePytr71Q,5.0
bu1mtWwxuayzV6b3VScWLw,TZpTyyGvQkKPnt59PVUGhg,4.0
h3SfoZcs04WnJErnFaeBpQ,wSojc-y-d7MWiGWdy8deCg,4.0
2l8rUzap_-dy3lVgYshOSA,gIIEgpdUPm1IMs-yKl-91A,3.0
z8wN6EQuw_JF-zTjcNgsLw,bPcqucuuClxYrIM8xWoArg,5.0
fExufa5x7mnvbVAwciJoAw,Ur4eYOFq4qVLHkZJNmcqfQ,4.0
LkWNo83Lg92C5V4JEyxOZA,SGHTKGDcNXwdtw-ZMNbrcg,2.0
HWIDUXNyTiWFYZBXnXHlJQ,ejKXczjEkm1gzyRdblQm8w,2.0
veqfgg2AkKs_L70fx1Quag,GPGgN0_7xFdB6gqwaMabOA,3.0
NrpzAH3EoNhWUR8OysUhBQ,ZIXk3Uw0smV2g4KvvSkCAQ,5.0
AsYBFmnMZMm9FOJi6o0seA,01Ov9eDxKRY5k6ImMdiWLQ,1.0
YLlOU89RwpRfvk4H5tOQAA,zcScEL0WEdFkROcnz5379g,5.0
3zuiM8dt9bq-1oHjpiEfrg,2hSIeCX2cV-chFcBBXrZZA,5.0
-7bM_DeL2Kj2CuYuVDsLNg,JyxHvtj-syke7m9rbza7mA,4.0
ag3ltlo6ITMeQxPzD1_4dw,uh7DUWtPoZkuEE05fghJ_w,5.0
vvlSoQlcekSfPm75T6ZRRA,NtII1vBcP1CiAs54kY1JQw,2.0
wkIHGdNJKTMaEYTX53BQgw,zX--4nk6LshQ3D79HPACxw,3.0
8aXyfFUFrypoE6PkUQBtmg,WETHRoXB2IbixndSlOktJA,5.0
Y1zlQuRT31BH-p38U59ZVw,ii8sAGBexBOJoYRFafF9XQ,4.0
AQRqMBHwZd_hDBxnTshmKA,BjS35X3-_-9TP-RyfzoC_Q,3.0
1os1G8EVWUOQ4byfMMy-dQ,PSd_kSjRc6icHSth9ghDOw,5.0
NlZvnZhS3USKo4co7GLH8Q,DnalbBqgX7afqSYgO5R8iQ,1.0
dpvR4LYXr0CYHtHf8BeCKg,BCAw9a_kyx2RddRH9tMmKQ,4.0
YIMeEHUYm69m-Mqf-NjPHw,iP0o0sxOhxLssSdME4SZvg,5.0
550PQtrBHqSUjafvzVzEsQ,iMoFE2g4kDG4FfKLJvk3Jw,3.0
Tc3GAQdAfOW542ROdyCZPg,-Ipm_8YXj9UoNNHagCvsNg,4.0
5hbSXejhP-5b1cSe8XwJDw,7RY6ARllxXFXYTTXtP-8Eg,3.0
MHCerAmy_1TGc85p4Qr-5A,YyWzMPDTUa7nfacGxqx_9w,5.0
Bj_MarPEKBe2xN12YimekQ,_RxbfEugCvI93ByH2Bg_oA,5.0
zH6racrZ7rUqqv_Qy6dZDQ,vOfz55MmWgjNQ3BA2PnhgQ,4.0
MMxRLgkd-MgwowmggmR2Dg,cDugOhPR40gBk-DYNPYREA,5.0
8rYnOC6IU_A_f-o73aDt9g,D6WXf0lB4pfuXZH3P7c5Ow,5.0
VZRxANvyTm2ixS6jYDGgEw,4Y7vcMpn6FvamqbtyIFXnQ,5.0
20CagUV7kGKjHpYzlIV_GA,01JpMXwoOaj3yQhem2WfDQ,5.0
SqVUNVeYJblyoUz4e-Fiqw,usFNFsaaHFxEbnBO4FaFHA,4.0
ikHTdbcQrKNVvnyetPvTIg,i5j3FrxdR224KIjfv8x2CQ,5.0
8q_hQwTR-v-xRt35sexavA,mGUXzktXl1BlRdsVOy1WjA,5.0
25QzG8_MT4zr4JiglZI8dQ,HFvcnBSVPk66HUAaVKaK8A,4.0
jsRjSlPZ67OR4YEgoucbtg,_pBXtjN43eqMV0XZTz7nmw,4.0
6CtC7rVQqvB-GwTuINvbog,UV2Jt8slktGu14gLZeNCjA,5.0
lv4lkHcCH2nVBfR9TyQG4A,S_5VQYMMa4aD3NzgYLkvhg,5.0
jI43jHCXx1R-gg_vYcQWww,g6AFW-zY0wDvBl9U82g4zg,4.0
wdJKGY0xI5jpFrEL4Gm2fQ,bOddIZaNIQAYju-EgYBuIA,5.0
aWXGwath_dSGPwNdFiy9BQ,D_24gRsnae7guxJE8gLgtw,4.0
O8BcJ8S4JwHHZWnx3Asd1A,HQcel0uvg7N7KfhHJChfSQ,4.0
3nDUQBjKyVor5wV0reJChg,4JNXUYY8wbaaDmk3BPzlWw,4.0
cNHdkqRvUdX5DyeGVJPMQg,tWdp26XQEJqJGnRmFVJQxA,3.0
-WMhXcdzVV-o3PN06-yzRA,Twcjx4ofM9GWwXN6LVGSzw,5.0
PHQ1uBpt3MLlDl3jzEs4QA,pofDmHoIsdvPcSKzb2iMag,5.0
U4ERp63gvcIeOis8UdtxvA,0S4WFZJZhVeM3aAqKjLz1w,4.0
AsYBFmnMZMm9FOJi6o0seA,Z1Wuve_Dcer3rjml0eNVZA,1.0
q_GNUKJXBlMnuezCaxTNOw,g9IeZKQl0TamGI8772vYAQ,3.0
xZDovqMdVGNOmjKK83VbUw,qL1YorxvE_D-xoPF9f6f8w,5.0
TeHp5f1KY_7Mh-swUWSjuA,OKZkEXzJt0XIamHRRTX-8g,4.0
lufa4bHQd3XLYQE1zXis0g,82H9MpHRKRIpY6WdKEVL1g,3.0
qewG3X2O4X6JKskxyyqFwQ,n9JeKS94hJRvnyZLqUbO6w,4.0
vqZCDJ8RpOU6nPJhUWi2jw,aSDQk0wjskLdQRFg2TBt_A,4.0
G8ds1EDzPKKmjOJWCCQEQw,Aq4bCSpn6rWRNDWfHh2WfA,3.0
Jm67TDhh8t1VHPACeORuOg,5sZyYGQH4k-WwvVJk_LIvQ,4.0
D2d7s-UGkDfjTEjkViTNxQ,jeml5D3_Ldz-qWbc-fuEpA,4.0
rVLTC95ZV7yCmbQbSVdX1w,5eKk8dA1QtKaQr_5i_SCRw,4.0
ju5QIg3E6QbcZhtG-gF6Qw,IB8zLlGraOg9LU7qQVLPyg,3.0
qlC607Cyp0Mj91vDFvkp3Q,pzy9xWQqsDxVU6j9MktRJg,3.0
y1b_9KmwNUWG1AS3CazFLA,ID5wWJ9C7G0hfbQilvlfxA,2.0
3okybxTquQnYO5t50tNB6Q,vEoMx8AjjPyLH7giFLpMAw,5.0
p14_fU99YOP1GtmTu2d-KQ,4GJc_Ls4f2uVptSfFQTL5g,5.0
o68A_3bAJTge-ioGXHdxKA,ux6ZekIlKJbJUKWRe7RjUQ,4.0
pr8_C12oHakeNB4ZPp_dig,4iSVxQKK1G3V-LBffQxaKg,5.0
pr8_C12oHakeNB4ZPp_dig,SLjVCw1XCU9mLgD7yNeHqA,5.0
Ulu3wyEJCry7MLhAK3lsUw,SgSVJWgMwFteYyz4OlHu9Q,4.0
_VtgrnnPVIE3ahJ2R8RW6Q,oi5BvNYKud9bGC74XcnwEA,3.0
WMK1j18ACm-EtopEznV4Rg,R4xJiZIgjQ8kb6mMRMJJjg,3.0
bLbSNkLggFnqwNNzzq-Ijw,LIU7IcJtD9VieoIo__wd9Q,4.0
xRpAEg0M0azAPuKVg7WtgA,gTw6PENNGl68ZPUpYWP50A,3.0
Qd24g0e7TkdUykQJdhBmhw,uWIrZQx2BxKznWPjxWGRNg,4.0
Qkey-Jvxi6GdT1sIR5JoSg,lZTiB75nCqHc8Q4vGZdmoA,4.0
UYcmGbelzRa0Q6JqzLoguw,KF4yGNiy9zDL-hu9gBOpaA,3.0
vreSIO784dcBP05Vhbh5VQ,IDIjbLpatjS3gSnliPxtoA,5.0
MEBWqqaUOnxVLjvEcNZJWA,jBs2HmEOkqCvdHNnw3N-og,1.0
NhgU7RhuYYFmpkb1jlYJ6Q,0G83H_zoum-Q4bWU2olTqQ,5.0
6Ki3bAL0wx9ymbdJqbSWMA,wpJcD0Qv-q4ShVJYH0hMLw,3.0
l9i6eupjzPDyfVJoUrHyOw,pzy9xWQqsDxVU6j9MktRJg,1.0
XTBfnHWtAgq2YauG06HIig,2SfSzEd3B7WimeZac23zhg,5.0
HrMv8vtW9Cpgi6O5jHcojQ,6_I3WEiwzx4ZyPZ3vlEUsg,3.0
MDeA-Gx8NScCyAdziq7IeA,7wMB3wMbOp0gq3l6nHfOaA,4.0
8ugd_yB1RecZMCWfSsr3GQ,wDWKQR2psTIj4BZ0mf01Gg,5.0
mYcRL0cJtHeXRBup5wwppQ,0_aeYE2-VbsZts_UpILgDw,4.0
OsSgzLbU-Fz_ys5Fgj6tQg,jZUizCQ4nRmyovBeuUniGQ,4.0
GaTWkVy-pY6phZOqW6ykuw,odyYR1Bg2bqmp1kVlm8OYw,5.0
R1reG7vADOsjbw388rH88Q,QWYKZ9mp9ggGQqGEw0LLqA,2.0
oqTZC9WriodTCby6jl0LfQ,R_fQGSUQv0L_fRiuua47dw,4.0
i3bLA4sEdFk8j3Pq6tx8wQ,RNi6tW22UMgHwWLAb0mYdA,4.0
Bc0Mv-QnUPKiq8xFLCbw4g,yC4PR3LFCubwfcY_xKKomw,1.0
fiGqQ7pIGKyZ9G0RqWLMpg,T8jY7FB0JEK62CwOeXBa9w,5.0
sL9dYZyNLpzLD3cfTWwyOQ,2Mp53KxlGeZJkodTuqpVow,4.0
-Z0uXJn_uP3U0h-e31sTKw,DESv2ys6SjBKA4SyDtJvxw,4.0
QaN-nccbLZPWzownQYgTVQ,rnvNY3QmFoOMDEhG535JIQ,3.0
xWCDD4AVIVjDfLZp5Qc5yQ,qA4MWdUmaXYkrZ223cFfFA,2.0
tIP5tmJzK2jFKJh6lE-_Ag,Rb2s2-2kIvbPXnPEuM_OBg,3.0
Dqb34bnL4dzwZvySx--qqQ,nDT0T3yW6G89vzdx4p_P4A,5.0
rKkpHJkJ27xOwnhy_bMkvA,xWpy6al-9u02BZz00Kbbyg,4.0
oDoZe4gYUCb7ylHuhWFUow,wimxqg3i1WMySgI7nrqf6A,5.0
2EuPAGalYnP7eSxPgFCNDg,sUXs9ATmb423TcxgtMalzQ,4.0
Ec7k5Nxp1rohv1f1nMU_ig,0OdZXIKQypu6vplpxFilsA,2.0
WaAOt_eG0_-yLpG3fI--3g,K-iqIqMTTvESaAz2KgwulA,4.0
vg5nkkwchEPASXDSQsNHwg,4k3RlMAMd46DZ_JyZU0lMg,5.0
qlC607Cyp0Mj91vDFvkp3Q,0vyh1UE4HH8ayZtXNxIfeQ,3.0
dq4MLIMiPDzfEuhxJ72U7A,5Dccw539NNtnyCgTu5ed5A,4.0
Z146DMjYlRbBNB0xRELJXA,sMzNLdhJZGzYirIWt-fMAg,5.0
eZHvHgAqGw3x4uLXL3J8KA,JH3zKlfslbSVeA_KsAaRRQ,5.0
htiVdsiY_rBmJc65aZ3YAA,d8lmIZIqmBC9oPM8y1dc7Q,2.0
TfofCo_xEwY4am19d8lGYw,-ZNTxbUVRg25LhOxEuW4rQ,5.0
PtEQ6LrPT4qO5L7sno95Hw,T3ASfec34b8-uYr3xZj8Lw,4.0
4Y_Mo5HjkG_FHt4ZCNSruQ,WETHRoXB2IbixndSlOktJA,3.0
zvFeFboNMXqes2x5yqxpYw,ZLNNXEZaCMhXuUovRTIGTw,5.0
vpvW58vXP9xuOsWg-OCFxg,C2T7ecxqsVu99PhSqT3c3g,3.0
1qXF97Qrv2BVVL4geyadDg,887ZV95R-QUkuX9GxaWqaQ,5.0
CBRLYbUM_t6YQte7LUaRwQ,eEnNw3_hBvxcFHyr23kAuA,3.0
Ig0lruv3zC0FnmVnd-PNdw,yWUBX9Pe6pzh1PjVj04UmQ,4.0
q6XnQNNOEgvZaeizUgHTSw,FaHADZARwnY4yvlvpnsfGA,4.0
